ano,id_municipio,obitos
2016,2801504,89
2016,2807501,75
2016,2803708,40
2016,2807600,149
2016,2806107,56
2016,4209102,2920
2016,4212908,94
2016,4218707,750
2016,4204905,48
2016,4214904,31
2016,4216008,69
2016,4205357,15
2016,4205209,31
2016,4202701,34
2016,4208401,87
2016,4214151,26
2016,4210555,10
2016,4217956,17
2016,4206207,72
2016,4321105,162
2016,4306353,27
2016,4317004,77
2016,4305355,239
2016,4300059,27
2016,4300851,30
2016,4306205,108
2016,4309407,170
2016,4306809,163
2016,4307104,81
2016,4317301,276
2016,4304101,34
2016,4302352,79
2016,4318481,30
2016,4309902,42
2016,4305835,23
2016,4310405,66
2016,4305157,18
2016,4319109,46
2016,4311759,62
2016,4306452,30
2016,4315313,13
2016,4320503,48
2016,4313607,22
2016,4322558,12
2016,4312179,14
2016,4312617,18
2016,4310751,15
2016,4202156,19
2016,4316436,30
2016,4308250,19
2016,4310652,34
2016,4300570,26
2016,4201653,10
2016,4301925,15
2013,1100130,127
2013,2805703,219
2013,2803500,563
2013,2806404,22
2013,2412906,98
2013,2406809,35
2013,2409308,114
2013,2412500,177
2013,2402006,400
2013,2406601,38
2013,2402303,141
2013,2408904,147
2013,2806602,87
2013,2403301,39
2013,2408805,31
2013,2400109,71
2013,2405504,8
2013,1100379,43
2013,2807501,87
2013,2803104,32
2013,4206306,89
2013,4218707,636
2013,4218004,200
2013,4219309,286
2013,4211504,70
2013,4218301,138
2013,4207304,276
2013,4202800,133
2013,4212254,47
2013,4203253,19
2013,4219408,21
2013,4204178,22
2013,4304606,2578
2013,4304002,55
2013,4318606,55
2013,4315701,328
2013,4323101,38
2013,4307906,361
2013,4310207,630
2013,4314506,130
2013,4322004,179
2013,4315008,62
2013,4301602,995
2013,4315503,139
2013,4318002,476
2013,4315602,1762
2013,4313102,44
2013,4302238,17
2013,4302584,13
2013,4313904,279
2013,4305124,48
2013,4313656,107
2013,4301503,72
2013,4201604,22
2013,4311775,56
2013,4300703,53
2013,4321634,24
2013,4311429,14
2013,4302501,51
2013,4219358,29
2013,4215307,43
2013,4217154,11
2013,4318432,35
2013,4308805,77
2013,4322343,19
2013,4314779,26
2013,4316105,71
2013,4219101,12
2013,4319372,17
2013,4304952,19
2013,4305132,36
2013,4313607,37
2013,4308078,31
2013,4316436,31
2013,4321477,56
2013,4314175,15
2013,4215059,4
2010,2500601,116
2010,4100509,170
2010,2207702,811
2010,2201309,10
2010,2201572,15
2010,2201804,35
2010,2201945,25
2010,2205573,28
2010,2202000,88
2010,2202083,24
2010,2205276,30
2010,2208858,17
2010,2206670,26
2010,2208874,5
2010,2205607,47
2010,2205706,107
2010,2209906,24
2010,2610905,499
2010,2505105,136
2010,2507309,91
2010,2501104,165
2010,2501351,9
2010,2501500,144
2010,2510808,672
2010,2503803,34
2010,2508505,50
2010,2509404,70
2010,2509206,49
2010,2510600,21
2010,2507002,132
2010,2508802,44
2010,2608008,104
2010,2602605,259
2010,2504900,85
2010,2505279,37
2010,2516409,46
2010,2614204,199
2010,2600609,89
2010,2601300,64
2010,2601409,266
2010,2604908,114
2010,4115200,2032
2010,2614857,98
2010,2606101,164
2010,2611507,141
2010,2616100,48
2010,4105805,1312
2010,4105904,158
2010,4100103,71
2010,4111803,345
2010,4127205,121
2010,4124103,311
2010,4125803,54
2010,4126009,59
2010,4103206,48
2010,4115754,42
2010,4122701,38
2010,4116406,28
2010,4120333,25
2010,4123907,105
2010,4117503,227
2010,4106209,110
2010,4116307,29
2010,4110003,21
2010,4103156,26
2010,4118204,937
2010,4128658,20
2010,4104659,91
2010,4110953,38
2010,4107546,18
2010,4117404,25
2018,2805208,46
2018,2800100,20
2018,2803708,60
2018,4216602,1303
2018,4212106,109
2018,4202404,1841
2018,4216800,61
2018,4201901,32
2018,4206702,141
2018,4208302,299
2018,4200408,40
2018,4217600,81
2018,4204707,84
2018,4220000,109
2018,4206009,88
2018,4213104,35
2018,4206108,41
2018,4215307,46
2018,4213153,16
2018,4218756,24
2018,4217154,6
2018,4211652,7
2008,5107875,55
2008,1500305,53
2008,1505486,144
2008,1504406,89
2008,1508308,140
2008,1505007,65
2008,3131307,1072
2008,1506583,50
2008,2516201,387
2008,2200251,45
2008,2205532,20
2008,2202075,13
2008,2201507,134
2008,2203206,45
2008,2201903,104
2008,2206704,25
2008,2202778,37
2008,2210631,19
2008,2204352,30
2008,2205359,12
2008,2209872,20
2008,2502003,42
2008,2500205,33
2008,2500700,49
2008,2510907,55
2008,2502151,30
2008,2614204,199
2008,2503407,22
2008,2505402,68
2008,2510600,19
2008,2504355,21
2008,2507903,75
2008,2614501,373
2008,2511509,89
2008,2512903,179
2008,2609501,220
2008,2600401,182
2008,2608206,96
2008,2606606,141
2008,2610806,146
2008,2603702,142
2008,2613701,524
2008,2613008,297
2008,2615102,53
2008,2616209,124
2008,2608255,66
2008,2613800,106
2008,3168606,975
2008,3136207,388
2008,3135506,74
2008,3114808,35
2008,3101607,480
2008,3166907,57
2008,3107109,261
2008,3110301,88
2008,3119005,21
2008,3134905,111
2008,3101805,43
2008,3104700,79
2008,3104809,39
2008,3154408,31
2008,3144805,396
2008,3125903,90
2008,3171204,470
2008,3135605,69
2008,3123106,23
2008,3168002,169
2008,3163508,42
2008,3155702,80
2008,3133808,572
2008,3148509,65
2008,3128006,173
2008,3150208,28
2008,3138104,24
2008,3114204,115
2008,3136553,18
2008,3170057,72
2008,3141504,31
2008,3134301,24
2008,3167608,97
2008,3135902,42
2008,3128253,22
2008,3108206,36
2008,3133600,42
2008,3119906,24
2008,3111408,30
2008,3116704,63
2008,3118700,82
2008,3126208,26
2008,3130804,12
2008,3157609,28
2008,3159308,33
2008,3160454,37
2008,3165107,54
2008,5007109,106
2008,5002902,137
2008,5007976,23
2008,5007505,18
2008,5002803,28
2008,5003504,31
2008,5101704,160
2008,5103908,39
2008,5106109,60
2004,2800308,2737
2004,2406601,34
2004,4213609,247
2004,2401800,40
2004,4212106,107
2004,1400209,50
2004,2804409,92
2004,2805505,119
2004,2406809,35
2004,2407807,71
2004,1100049,316
2004,2404002,28
2004,1100130,103
2004,2413003,31
2004,4201000,49
2004,1400027,23
2004,2414506,64
2004,4215687,13
2004,4208005,41
2004,4209151,24
2004,4216354,20
2004,2406205,20
2004,4208609,29
2004,4303103,677
2004,4321477,38
2004,4305801,65
2004,3300456,3088
2004,4318705,1261
2004,3300209,757
2004,4207577,14
2004,4202602,53
2004,4204178,21
2004,4216305,65
2004,4206306,74
2004,1101450,17
2004,2411056,16
2004,2806404,20
2004,4312500,88
2004,4316808,794
2004,4320800,197
2004,4318481,17
2004,4306957,18
2004,3300902,104
2004,4304671,11
2004,3304128,78
2004,4315206,39
2004,4315149,16
2004,4303301,26
2004,4306320,26
2004,4311908,49
2004,4306759,13
2004,4303202,34
2004,4301925,13
2004,4322350,15
2004,4320503,46
2004,4300901,34
2004,4313011,22
2004,4200804,34
2004,4204152,12
2004,4201604,14
2004,4214102,10
2004,4202537,13
2004,4305132,37
2004,4321626,13
2004,4313359,21
2004,4202081,10
2004,4300000,4
2016,3543402,4450
2016,3513801,2274
2016,3538006,980
2016,3547502,257
2016,3522307,1139
2016,3537602,600
2016,3526209,201
2016,3516408,867
2016,3530607,2689
2016,3501608,1450
2016,3551801,119
2016,3531803,344
2016,3501707,209
2016,3513603,160
2016,3530102,220
2016,3511706,108
2016,3556206,812
2016,3504800,62
2016,3554508,315
2016,3546801,378
2016,3537909,213
2016,3537503,63
2016,3519600,449
2016,3528908,32
2016,3556107,69
2016,3517406,312
2016,3511300,78
2016,3553609,109
2016,3515152,77
2016,3547205,20
2016,3536802,65
2016,3523602,102
2016,3511904,54
2016,3546009,115
2016,3535101,60
2016,3534203,30
2016,3536307,88
2016,3540754,116
2016,3550001,96
2016,3502002,31
2016,3516101,24
2016,3503356,17
2016,3533700,41
2016,3510153,32
2021,2307650,1991
2021,2307205,70
2021,2313104,270
2021,2307254,169
2021,2306405,849
2021,2303204,222
2021,2308401,285
2021,2305001,385
2021,2303907,122
2021,2301703,186
2021,2309300,339
2021,2306108,163
2021,2310100,80
2021,2313906,114
2021,2300754,265
2021,2314003,330
2021,2311959,126
2021,2905602,268
2021,2932903,643
2021,2923100,206
2021,2903805,124
2021,2923407,177
2021,2901700,88
2021,2920809,78
2021,2913903,417
2021,2917409,119
2021,2925105,453
2021,2927507,170
2021,2901106,190
2021,2919058,60
2021,2925709,96
2021,2908200,193
2021,2922730,56
2021,2923050,63
2021,2901957,62
2021,2932101,165
2021,2929107,169
2021,2922904,162
2021,2907707,67
2021,2908804,42
2021,2902302,50
2021,2912202,83
2022,2112803,313
2022,3204609,200
2022,3202603,96
2022,2107456,77
2022,3203601,65
2022,2311264,158
2022,2312700,237
2022,2313302,480
2022,2313203,254
2022,2310704,277
2022,2301703,209
2022,2304905,109
2022,2310100,81
2022,2301604,178
2022,2304269,82
2022,2310951,66
2022,2105948,57
2022,2109551,37
2022,2111029,74
2022,2105203,86
2022,2107308,18
2022,2307908,72
2022,2306108,146
2022,2304806,38
2022,5215306,132
2022,5209705,182
2022,5200258,906
2022,5211404,89
2022,5215231,434
2022,5217302,182
2022,5206503,44
2022,5220280,24
2022,5208509,54
2022,5206404,111
2022,5205521,29
2022,5215702,213
2022,5204656,31
2022,5201454,23
2022,5222054,53
2022,5204102,75
2022,5212006,30
2022,2500304,266
2022,2507101,132
2022,2509206,118
2022,2507606,72
2022,2513851,33
2022,2502003,72
2022,2510303,33
2022,5001102,413
2022,5002704,6713
2022,5003801,201
2022,5005152,53
2022,5006309,411
2022,5001904,176
2022,5100508,77
2022,5104203,114
2022,5103056,77
2022,1505486,226
2022,1506500,359
2022,1502152,256
2022,1504307,175
2022,1507409,97
2022,1502608,66
2022,1505031,180
2022,2515906,56
2022,2514107,35
2022,5002159,59
2022,5108204,42
2022,5106778,78
2022,1503309,271
2022,5104906,55
2022,1507706,85
2022,2512036,28
2022,2505600,48
2022,2512788,22
2022,2500734,21
2022,2513927,32
2022,2514404,45
2022,1503002,36
2022,2513968,28
2018,1400175,76
2018,1100924,32
2018,1101005,56
2018,1100056,109
2018,1100809,122
2018,2412203,270
2018,2405801,205
2018,2408953,50
2018,1101302,55
2018,1101203,46
2018,1100346,76
2018,2413706,22
2018,2408607,26
2018,2401107,186
2018,2403202,44
2018,3301801,129
2018,3301850,413
2018,4310405,50
2018,4304606,2694
2018,4310330,198
2018,4300604,1491
2018,4319901,518
2018,4320008,989
2018,4310207,585
2018,4305173,82
2018,4310751,20
2018,4322400,913
2018,4313011,20
2018,4307104,75
2018,4311403,546
2018,4302378,19
2018,4301909,114
2018,4312377,24
2018,4300471,14
2018,4318408,224
2018,4311254,38
2018,2409605,13
2018,4323200,24
2018,4301875,11
2018,4312427,15
2018,4312807,39
2018,4314464,5
2018,4318606,60
2018,4320602,37
2018,4305116,17
2018,4323358,11
2018,4314456,16
2018,4308854,14
2018,4309951,15
2018,4301958,19
2005,5007901,134
2005,5104500,18
2005,5108006,33
2005,2102150,38
2005,2102200,81
2005,2112704,149
2005,2104008,58
2005,2110203,101
2005,2110039,80
2005,2107704,92
2005,2105906,60
2005,2102036,64
2005,2503001,108
2005,2515971,42
2005,2509701,208
2005,1501402,7107
2005,1500206,138
2005,1505031,96
2005,5004809,80
2005,5106455,9
2005,5107305,93
2005,2103703,168
2005,2109239,13
2005,2112233,76
2005,2108900,98
2005,2515302,315
2005,2513604,47
2005,2508406,22
2005,1505650,36
2005,5005103,25
2005,5104104,106
2005,1502806,38
2005,2111029,38
2005,2507408,40
2005,2508109,19
2005,2511004,16
2005,2514305,38
2005,5101605,21
2005,2102754,28
2005,2502706,19
2005,2512754,31
2005,5108303,7
2005,2510600,8
2005,2612208,274
2005,2605152,81
2005,2608305,110
2005,2608255,81
2005,2600054,573
2005,2607901,3583
2005,2607208,385
2005,2611309,162
2005,2613701,551
2005,2606705,48
2005,2602704,72
2005,2603009,145
2005,2605004,168
2005,5000252,11
2005,2111573,19
2005,2616100,41
2005,3100302,112
2005,3107000,18
2005,3107406,246
2005,3107604,19
2005,3111903,36
2005,3113305,238
2005,3158201,75
2005,3129202,29
2005,3133402,54
2005,3130200,53
2005,3145208,183
2005,3109709,55
2005,3164704,402
2005,3169703,99
2005,3101201,50
2005,3148608,91
2005,3131802,51
2005,3151305,53
2005,3154606,1332
2005,3161908,44
2005,3150703,19
2005,3116001,44
2005,3146750,28
2005,3138658,29
2005,3140902,78
2005,3156908,121
2005,3102506,37
2005,3160959,22
2005,3167509,13
2005,3145000,50
2005,3145901,105
2005,3162948,20
2005,3166204,50
2005,3140530,26
2005,3126950,16
2005,3146404,27
2005,3129004,54
2005,3152907,58
2005,3107703,31
2005,3160454,19
2005,3103603,17
2005,3160504,11
2005,3115409,16
2013,1722081,59
2013,1707009,88
2013,1710904,23
2013,1720655,34
2013,1716604,47
2013,1717503,30
2013,1703891,21
2013,1712702,6
2013,1720150,11
2013,3504107,907
2013,3510500,707
2013,3535309,193
2013,3541505,322
2013,3524303,541
2013,3501004,112
2013,3547502,239
2013,3515103,433
2013,3504305,44
2013,3527405,151
2013,3522505,1043
2013,3523305,85
2013,3555307,19
2013,3522307,1081
2013,3551603,206
2013,3548906,1629
2013,3529302,498
2013,3538600,173
2013,3500907,28
2013,3540903,73
2013,3530300,404
2013,3544905,78
2013,3502903,205
2013,3533403,303
2013,3525706,211
2013,3516705,372
2013,3538105,124
2013,3555356,33
2013,3518859,45
2013,3520905,103
2013,3542701,42
2013,3501152,84
2013,3518909,36
2013,3541604,247
2013,3540754,126
2013,3515186,360
2013,3531902,155
2013,3506706,104
2013,3538204,98
2013,3510807,250
2013,3525607,27
2013,3517208,80
2013,3501202,28
2013,3525854,14
2000,1702109,549
2000,1703867,10
2000,1714302,21
2000,1721109,29
2000,1708304,10
2000,1707652,23
2000,1707702,35
2000,1717503,29
2000,1710706,32
2000,1720937,6
2000,3502804,1231
2000,3545803,918
2000,3506003,2129
2000,3540200,181
2000,3552205,3175
2000,3533809,33
2000,3515129,21
2000,3516200,1587
2000,3523404,506
2000,3541406,1104
2000,3547700,148
2000,3555000,479
2000,3505401,53
2000,3509700,331
2000,3524402,1217
2000,3524808,324
2000,3529807,83
2000,3551702,542
2000,1704600,1
2000,3500204,18
2000,3504800,35
2000,3556602,96
2000,3541703,84
2000,3516853,24
2000,3542404,95
2000,3514205,17
2000,3537701,32
2000,3506300,87
2000,3524709,185
2000,3500550,25
2000,3547205,12
2000,3535606,108
2000,3517307,35
2000,3503604,64
2000,3505005,22
2000,3533601,32
2000,3512506,16
2000,3515905,31
2000,3555703,9
2000,3532900,45
2000,3532157,7
2021,2507507,7191
2021,2510907,106
2021,2508703,34
2021,2512309,220
2021,2503209,528
2021,2504801,130
2021,2515971,52
2021,2514503,165
2021,2502508,152
2021,2509404,117
2021,2512721,30
2021,2509909,69
2021,2202901,197
2021,2205102,104
2021,2200301,105
2021,2205706,253
2021,2204352,44
2021,2207306,28
2021,2502102,55
2021,2508505,62
2021,2514909,83
2021,2505808,53
2021,2509602,48
2021,2200277,45
2021,2202737,25
2021,2200954,16
2021,2501153,25
2021,2202251,29
2021,2206357,37
2021,2515906,60
2021,2500536,60
2021,2201176,33
2021,2512036,35
2021,2513653,17
2021,2208908,38
2021,2207355,21
2021,2512747,30
2021,2505303,18
2021,2606200,682
2021,2611705,187
2021,2613008,418
2021,2602001,223
2021,2611002,236
2021,2605152,103
2019,1716604,63
2019,1703206,28
2019,1702000,49
2019,1716208,43
2019,1713205,102
2019,1721208,139
2019,1718899,13
2019,1718758,29
2019,1715150,12
2019,3203908,326
2019,3202702,117
2019,2111300,5613
2019,2111748,45
2019,2102150,25
2019,2105104,101
2019,2102556,81
2019,2101608,430
2019,2107803,168
2019,2100832,74
2019,2102606,80
2019,2105948,60
2019,2111102,172
2019,2106003,77
2019,2103257,75
2019,3202553,65
2019,3205176,77
2019,3204252,58
2019,2102705,76
2019,2110278,37
2019,2107605,81
2019,2109007,140
2019,2110237,28
2019,2106409,65
2019,2102358,84
2019,2104552,96
2019,2111573,18
2019,2101939,25
2019,5217401,221
2019,5201702,169
2019,5205307,48
2019,5218805,1106
2019,5215231,392
2019,5218508,342
2019,5204607,29
2019,5218391,21
2019,5208103,43
2019,2310308,228
2019,2314102,342
2019,2311306,543
2019,2313609,221
2019,2301307,148
2019,2311504,141
2019,2304269,91
2019,2303501,486
2019,2300101,65
2019,2312106,112
2019,2303600,78
2019,2310803,114
2019,2313351,106
2019,2312007,171
2019,5216007,23
2019,5210562,41
2019,5215652,15
2019,5211602,13
2019,2313807,134
2019,5211305,26
2019,2306207,37
2019,5219712,28
2019,5210802,28
2019,5214879,12
2019,5219605,19
2019,2300804,40
2019,2301802,40
2019,5212253,7
2019,5219209,19
2015,3201506,806
2015,3203403,175
2015,3203304,88
2015,2301851,92
2015,2300200,369
2015,2305902,332
2015,2302404,357
2015,2301950,140
2015,2309409,196
2015,2311900,104
2015,2311405,503
2015,2302008,156
2015,2311801,450
2015,2307403,182
2015,2300309,336
2015,2307007,212
2015,2307908,58
2015,2904753,85
2015,2927200,263
2015,2929800,86
2015,2920908,77
2015,2912509,89
2015,2904704,163
2015,2923209,142
2015,2932903,543
2015,2901205,146
2015,2930204,144
2015,2931004,102
2015,2927507,162
2015,2919553,264
2015,2917300,148
2015,2310852,167
2015,2903805,96
2015,2918506,103
2015,2914307,48
2015,2917409,100
2015,2923308,69
2015,2908804,22
2015,5204904,125
2015,2305332,71
2015,5209705,104
2015,5204854,37
2015,5203401,69
2015,5207501,30
2015,5214051,44
2015,5203203,51
2015,5206602,24
2015,5211305,32
2015,5221197,22
2017,1100379,54
2017,1100114,267
2017,2411403,70
2017,2404002,37
2017,2412302,95
2017,2408706,28
2017,1100700,41
2017,2410009,30
2017,2403756,17
2017,2406155,27
2017,2410108,84
2017,2410256,30
2017,2408508,32
2017,3303500,6426
2017,3302270,638
2017,3300506,225
2017,3304128,98
2017,3300159,90
2003,2704104,84
2003,2704609,44
2003,2709301,358
2003,2706406,72
2003,2702108,102
2003,1301605,67
2003,3205036,96
2003,3205002,1840
2003,3202454,121
2003,3202256,46
2003,2103000,648
2003,2101400,266
2003,2109452,59
2003,2112902,107
2003,2109908,337
2003,2112308,121
2003,5000203,49
2003,5000708,144
2003,5003157,80
2003,5210109,177
2003,5215306,65
2003,5219738,15
2003,5210000,230
2003,5211503,497
2003,5219308,200
2003,5220405,86
2003,5211800,167
2003,2312304,268
2003,2308104,184
2003,2303956,93
2003,2303204,126
2003,2303659,47
2003,2903904,318
2003,2900801,75
2003,2901007,239
2003,2908408,275
2003,2932002,96
2003,2928604,335
2003,2930105,299
2003,2907509,236
2003,2924678,22
2003,2914802,1407
2003,2932200,127
2003,2925709,60
2003,2910750,59
2003,2912905,109
2003,1600402,31
2003,2702355,97
2003,2705200,74
2003,3203908,233
2003,3204609,122
2003,2104503,35
2003,2101731,34
2003,5005400,121
2003,5000856,44
2003,5214861,58
2003,5201702,85
2003,5220504,31
2003,5210562,18
2003,2302057,71
2003,2300101,53
2003,2312502,63
2003,2924108,49
2003,2917904,43
2003,2912004,52
2003,1303908,53
2003,1300607,82
2003,2106706,62
2003,2100105,23
2003,2100477,110
2003,2100832,45
2003,5005004,139
2003,5005806,54
2003,5206602,23
2003,5212709,13
2003,5210901,83
2003,2924702,40
2003,2307205,40
2003,2919603,57
2003,2924058,62
2003,2919306,48
2003,2104206,66
2003,2100873,25
2003,5204607,7
2003,2103158,33
2003,2104008,61
2003,2100550,29
2003,5218102,17
2003,1600253,9
2003,2107456,27
2003,3147006,397
2003,3152105,392
2003,3164704,337
2003,3117702,95
2003,3123908,90
2003,3168606,969
2003,3105103,198
2003,3150604,47
2003,3145604,243
2003,3131505,53
2003,3140704,162
2003,3171204,443
2003,3161007,117
2003,3130101,73
2003,3171600,60
2003,3115474,16
2003,3155603,121
2003,3131703,543
2003,3171808,62
2003,3147303,121
2003,3107802,105
2003,3115102,102
2003,3162203,38
2003,3167004,13
2003,3159100,28
2003,3112000,101
2003,3170529,31
2003,3115706,58
2003,3123700,57
2003,1304237,26
2003,3133600,28
2003,3123601,133
2003,3165305,41
2003,3107406,237
2003,3125002,28
2003,1600204,11
2003,5220686,23
2003,5220058,8
2003,3103801,17
2003,3144656,29
2003,3133204,94
2003,3147808,7
2003,3114600,25
2003,3120201,65
2003,3171501,16
2003,3127370,6
2003,3134301,39
2003,3100708,17
2003,3171154,20
2003,3160306,14
2003,3161205,35
2003,3115904,11
2003,3127354,11
2003,3170651,6
2003,3121506,22
2003,3103207,7
2006,1303502,42
2006,1300201,21
2006,1301605,47
2006,1304401,45
2006,1302801,26
2006,1600253,6
2006,2302602,291
2006,2311009,70
2006,2301208,106
2006,2310852,90
2006,2302909,42
2006,2303204,106
2006,2918407,897
2006,2306603,97
2006,2307700,431
2006,2304251,88
2006,2304509,82
2006,2928703,497
2006,3201209,1194
2006,2703502,24
2006,2709152,183
2006,2701209,45
2006,2707800,32
2006,2900306,85
2006,2911501,40
2006,2930907,41
2006,2903276,69
2006,2914109,60
2006,2916005,104
2006,2921807,62
2006,2908408,291
2006,2915502,145
2006,2909000,41
2006,2921500,183
2006,2915403,44
2006,2919702,114
2006,2918209,77
2006,2925709,66
2006,3202553,54
2006,3200136,47
2006,3200300,73
2006,3204955,61
2006,3202256,52
2006,3204500,55
2006,5204300,38
2006,5218805,766
2006,5200175,11
2006,5200555,14
2006,5200605,9
2006,5200902,24
2006,5216809,31
2006,5202502,31
2006,5202601,20
2006,5210158,11
2006,5222203,15
2006,5219209,8
2006,5209457,13
2012,1200328,36
2012,1300680,54
2012,1303700,71
2012,2708808,180
2012,2708501,170
2012,2705705,131
2012,2700102,115
2012,2703304,97
2012,2706307,550
2012,2704203,127
2012,1200450,88
2012,2702108,126
2012,2705507,178
2012,1600154,42
2012,2707800,32
2012,2302602,338
2012,2308005,174
2012,2304350,124
2012,2313203,157
2012,2314003,255
2012,2300606,50
2012,2311959,78
2012,2313609,179
2012,2302107,190
2012,2309409,145
2012,2306108,98
2012,2301406,67
2012,2906105,20
2012,2930006,47
2012,2918209,82
2012,2904902,213
2012,2921609,46
2012,2902005,83
2012,2925600,77
2012,2910503,235
2012,2927507,134
2012,2905602,253
2012,2902104,270
2012,2928406,120
2012,2900306,101
2012,2917508,496
2012,2904001,74
2012,2928703,614
2012,2916104,147
2012,2911907,138
2012,2915353,43
2012,2913200,148
2012,2911600,124
2012,2931608,65
2012,2910107,46
2012,2918753,47
2012,2926806,49
2012,2930766,52
2012,2916500,154
2012,2929404,77
2014,3305000,299
2014,3304904,7386
2014,3302700,991
2014,4128534,67
2014,4117602,271
2014,4103206,52
2014,4114609,298
2014,4111506,244
2014,4125506,1494
2014,4105904,141
2014,4105805,1275
2014,4126900,51
2014,4128658,30
2014,4126256,505
2014,4119509,583
2014,4112702,98
2014,4122404,483
2014,4114500,119
2014,4123204,30
2014,4125209,65
2014,4123824,22
2014,4111308,28
2014,4122008,110
2014,4121604,50
2014,4101655,30
2014,4118808,92
2014,4124020,66
2014,4116802,50
2014,4121000,74
2014,4118303,13
2014,4116950,31
2014,4103107,72
2016,1720804,55
2016,1720903,97
2016,1713809,33
2016,1703206,30
2016,1718758,30
2016,1100155,233
2016,1101401,54
2016,2412906,91
2016,2406155,25
2016,2414704,40
2016,2413359,56
2016,2412609,110
2016,2411700,16
2016,2403301,35
2016,2413300,22
2016,3303856,221
2016,3300308,847
2016,3302858,1558
2016,3300456,3711
2016,3302106,245
2016,3300704,1362
2016,3306206,332
2016,3306156,51
2022,1100049,568
2022,2403103,376
2022,2404200,179
2022,1100031,42
2022,2405603,101
2022,2406908,33
2022,2407302,70
2022,2409407,206
2022,2401859,36
2022,2408409,47
2022,2405900,14
2022,4308458,32
2022,4305702,74
2022,4305801,110
2022,4316709,80
2022,4318804,537
2022,4317103,871
2022,4303608,59
2022,4317400,536
2022,4312658,188
2022,4313102,62
2022,4311601,46
2022,4311270,18
2022,4319158,78
2022,4320404,114
2022,4313508,385
2022,4301404,108
2022,4312302,49
2022,4301701,75
2022,4313011,27
2022,4302055,24
2022,4316600,137
2022,4302253,27
2022,4312203,50
2022,4304614,18
2022,4310579,19
2022,4321832,16
2022,4314134,21
2022,4320230,23
2022,4317558,17
2022,4308078,42
2016,5100409,55
2016,5105150,242
2016,2513158,36
2016,2503704,530
2016,2508802,58
2016,2501351,29
2016,2502508,111
2016,2501906,165
2016,2508109,33
2016,5102603,71
2016,5102702,102
2016,5103502,115
2016,5108303,20
2016,2500775,84
2016,5108808,31
2016,2506509,27
2016,2512408,85
2016,5104609,50
2016,2504033,26
2016,2511707,27
2016,1505106,197
2016,1504703,243
2016,1503093,136
2016,1503101,69
2016,2602902,1371
2016,2610004,549
2016,2612406,195
2016,2616209,153
2016,2606606,157
2016,2606408,664
2016,2607000,90
2016,1506708,149
2016,2603801,130
2016,2614303,60
2016,1501451,80
2021,4211108,83
2021,4206207,139
2021,4210035,57
2021,4202602,80
2021,4219705,280
2021,4207403,53
2021,4201703,62
2021,4209508,74
2021,4216255,61
2021,4208005,68
2021,4212239,46
2021,4215554,21
2021,4213906,13
2021,4303103,1256
2021,4317509,874
2021,4307559,79
2021,4309209,2660
2021,4300505,80
2021,4318101,190
2021,4318432,43
2021,4314506,176
2021,4313086,25
2021,4314175,18
2021,4314456,26
2021,4314472,38
2021,4313441,27
2021,4309159,27
2021,4314027,91
2021,4308300,101
2021,4304358,73
2021,4316105,97
2021,4321436,134
2021,4322301,112
2021,4312443,30
2021,4309001,159
2021,4314779,33
2021,4309803,60
2021,4321956,79
2021,4317004,99
2021,4311106,126
2021,4314555,34
2021,4317251,15
2021,4309704,55
2021,4310876,22
2021,4301552,42
2021,4318465,25
2021,4307054,28
2021,4311643,10
2021,4314787,12
2021,4321832,26
2021,4315073,21
2002,1703008,38
2002,1713304,66
2002,1700707,45
2002,1702307,38
2002,1709005,43
2002,1709807,19
2002,2805406,91
2002,2806800,53
2002,2802809,71
2002,2800605,107
2002,4216602,823
2002,4205902,230
2002,4208500,104
2002,4215208,30
2002,4203956,109
2002,4212502,105
2002,4208005,26
2002,4201273,36
2002,4202909,436
2002,4216800,59
2002,4215752,13
2002,4204806,247
2002,4217808,86
2002,4208401,63
2002,4206702,129
2002,1703800,22
2002,2806107,40
2002,4204251,58
2002,4210209,19
2002,4219358,33
2002,4216057,28
2002,4202156,12
2002,2805000,14
2002,4210308,53
2002,1711100,15
2002,4217253,21
2002,1704105,5
2002,3506003,2268
2002,3506508,544
2002,3513603,144
2002,3539301,466
2002,3548302,19
2002,3545209,537
2002,3554102,1534
2002,3554409,44
2002,3554755,6
2002,3518107,47
2002,3507902,147
2002,3530508,497
2002,3538006,728
2002,3536703,223
2002,3537602,419
2002,3550902,107
2002,3545100,30
2002,3522109,513
2002,3514601,28
2002,3514106,174
2002,3524006,135
2002,3528403,248
2002,3531407,115
2002,3550803,84
2002,3539806,566
2002,3552106,243
2002,3553302,154
2002,3547700,159
2002,3513900,101
2002,3546009,55
2002,3527405,136
2002,3501509,13
2002,3505104,38
2002,3533908,277
2002,3549607,31
2002,3507753,12
2002,3501301,159
2002,3553856,18
2002,3550209,199
2002,3526308,42
2002,3536901,18
2002,3527702,34
2002,3535705,33
2002,3510153,30
2002,3524907,14
2002,3503158,23
2014,1600303,1912
2014,1300086,15
2014,1300805,121
2014,2705606,70
2014,2706703,373
2014,2702603,128
2014,2705705,154
2014,1302702,120
2014,2706000,68
2014,2700805,25
2014,2702504,60
2014,2708907,70
2014,1303502,42
2014,2706422,73
2014,1301654,37
2014,2707800,37
2014,2915502,156
2014,2923407,96
2014,2925253,86
2014,2919108,46
2014,2912004,62
2014,2913705,245
2014,2920601,275
